Open,High,Low,Weekday,Close
1.4196,1.4218,1.409,Tuesday,1.4109
1.7368,1.7398,1.7299,Tuesday,1.7352
1.571,1.586,1.5692,Friday,1.5831
1.5196,1.5242,1.5175,Monday,1.5226
1.2044,1.2085,1.1899,Tuesday,1.1967
1.2255,1.226,1.2168,Friday,1.2229
1.3077,1.3151,1.3073,Monday,1.3118
1.4898,1.4981,1.4892,Wednesday,1.4918
1.5228,1.5336,1.5227,Thursday,1.5288
1.6353,1.6436,1.6347,Tuesday,1.6389
1.2159,1.2171,1.2078,Thursday,1.2121
1.3311,1.3371,1.3193,Tuesday,1.3298
1.5635,1.5665,1.5545,Monday,1.5598
1.9228,1.9228,1.9167,Tuesday,1.9214
2.0344,2.0564,2.0336,Wednesday,2.0467
1.5709,1.5872,1.57,Friday,1.5818
1.7511,1.7537,1.7392,Friday,1.7436
1.3232,1.3263,1.3004,Tuesday,1.3078
1.684,1.688,1.6783,Tuesday,1.6809
1.7039,1.7052,1.6967,Thursday,1.6987
1.3061,1.3068,1.292,Tuesday,1.2933
1.2371,1.2429,1.2363,Monday,1.2421
1.2233,1.2293,1.2217,Monday,1.2283
1.5579,1.5654,1.5516,Monday,1.5631
1.6324,1.6383,1.6292,Thursday,1.637
1.5062,1.5086,1.4944,Monday,1.5026
1.8866,1.8868,1.875,Thursday,1.8786
1.3219,1.3276,1.3185,Friday,1.3268
1.5818,1.5827,1.572,Wednesday,1.5732
1.4735,1.4747,1.4635,Wednesday,1.47
1.2696,1.2736,1.2626,Monday,1.2733
